scenario,method,fs,noise_sigma,rmse_med,rmse_iqr,bias_med,n_seeds
circle_r15_v5,family_a_W3,10.0,0.0,1.287981898915233e-06,1.1876353580627457e-08,-1.2875171613940345e-06,10
circle_r15_v5,family_a_W3,10.0,0.01,0.049532468576197655,0.0037010433270654175,0.0003410295881776362,10
circle_r15_v5,family_a_W3,10.0,0.05,0.24685949545478597,0.017549133862477445,0.00658376244024977,10
circle_r15_v5,family_a_W3,10.0,0.2,0.9802173255816109,0.06072354621161846,0.10414261559807056,10
circle_r15_v5,family_a_W3,50.0,0.0,2.3058606047931902e-09,5.213250991936618e-10,-2.250394082944391e-09,10
circle_r15_v5,family_a_W3,50.0,0.01,0.25771365345430197,0.018489301062924512,0.00655709016340851,10
circle_r15_v5,family_a_W3,50.0,0.05,1.2754486156563143,0.08566612675662211,0.1701964471975207,10
circle_r15_v5,family_a_W3,50.0,0.2,4.928890433479424,0.27481923785047524,2.8482476503124556,10
circle_r15_v5,family_a_W5,2.0,0.0,0.005987873579918582,1.7663443229766485e-08,-0.005987873579918583,10
circle_r15_v5,family_a_W5,2.0,0.01,0.007053797124403344,0.001095599485510899,-0.005807287649057401,10
circle_r15_v5,family_a_W5,2.0,0.05,0.023393215855323626,0.0037705782756094,-0.005049909903265331,10
circle_r15_v5,family_a_W5,2.0,0.2,0.09429796504134672,0.017974136164470203,-0.0016760017510367674,10
circle_r15_v5,family_a_W5,5.0,0.0,0.00015634678804273333,6.916268414171355e-08,-0.00015634017267645092,10
circle_r15_v5,family_a_W5,5.0,0.01,0.011584609231583644,0.0009834653630001293,-5.4219699120135444e-05,10
circle_r15_v5,family_a_W5,5.0,0.05,0.05788763110874537,0.004937063157622351,0.0007088574944579055,10
circle_r15_v5,family_a_W5,5.0,0.2,0.23115239989887645,0.019858423015339577,0.007144224597860323,10
circle_r15_v5,family_a_W5,10.0,0.0,9.809748669729744e-06,3.2321581854589254e-08,-9.807792496644534e-06,10
circle_r15_v5,family_a_W5,10.0,0.01,0.023848674254933793,0.0023735807751865366,2.403704001867967e-05,10
circle_r15_v5,family_a_W5,10.0,0.05,0.11923419627732168,0.012043972479769835,0.001202612481967744,10
circle_r15_v5,family_a_W5,10.0,0.2,0.4763662022488254,0.05025381278413499,0.02115177240494375,10
circle_r15_v5,family_a_W5,50.0,0.0,1.6350675645311155e-08,1.3619990444328757e-09,-1.6239524542222112e-08,10
